activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,16426423,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2c(c1)cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,,CHEMBL3747091,,CHEMBL3747091,,False,http://www.openphacts.org/units/Nanomolar,2742144,>,1,True,>,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,5.0
,16426424,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,,CHEMBL3746469,,CHEMBL3746469,,False,http://www.openphacts.org/units/Nanomolar,2742145,>,1,True,>,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,5.0
,16426425,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2cc(C#N)ccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,,CHEMBL3746827,,CHEMBL3746827,,False,http://www.openphacts.org/units/Nanomolar,2742146,>,1,True,>,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,5.0
,16426426,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2cc(C)n(-c3nc4c(c(NCc5ccccc5)n3)CNCC4)c2c1,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '14.12', 'le': '0.25', 'lle': '1.11', 'sei': '9.88'}",CHEMBL3747097,,CHEMBL3747097,5.41,False,http://www.openphacts.org/units/Nanomolar,2742147,=,1,True,=,,IC50,nM,,3860.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,3.86
,16426427,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2cc(C)n(-c3nc4c(c(NCc5ccccc5)n3)CNCC4)c2c1,,,CHEMBL3745611,J. Med. Chem.,2015.0,,CHEMBL3745859,,CHEMBL3745859,,False,http://www.openphacts.org/units/Nanomolar,2742148,>,1,True,>,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,5.0
,16426428,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2ccc(C#N)cc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '12.80', 'le': '0.23', 'lle': '1.19', 'sei': '6.43'}",CHEMBL3747552,,CHEMBL3747552,5.05,False,http://www.openphacts.org/units/Nanomolar,2742149,=,1,True,=,,IC50,nM,,8908.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,8.908
,16426429,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '16.14', 'le': '0.29', 'lle': '1.89', 'sei': '11.30'}",CHEMBL3747371,,CHEMBL3747371,6.19,False,http://www.openphacts.org/units/Nanomolar,2742150,=,1,True,=,,IC50,nM,,648.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.648
,16426430,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '14.23', 'le': '0.26', 'lle': '1.68', 'sei': '8.88'}",CHEMBL3747194,,CHEMBL3747194,5.68,False,http://www.openphacts.org/units/Nanomolar,2742151,=,1,True,=,,IC50,nM,,2075.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,2.075
,16426431,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C#N)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '17.34', 'le': '0.31', 'lle': '2.98', 'sei': '8.71'}",CHEMBL3746000,,CHEMBL3746000,6.84,False,http://www.openphacts.org/units/Nanomolar,2742152,=,1,True,=,,IC50,nM,,144.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.144
,16426432,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(F)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '16.69', 'le': '0.30', 'lle': '2.34', 'sei': '11.81'}",CHEMBL3745805,,CHEMBL3745805,6.47,False,http://www.openphacts.org/units/Nanomolar,2742153,=,1,True,=,,IC50,nM,,342.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.342
,16426433,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(Cl)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '15.35', 'le': '0.29', 'lle': '1.56', 'sei': '11.32'}",CHEMBL3747140,,CHEMBL3747140,6.20,False,http://www.openphacts.org/units/Nanomolar,2742154,=,1,True,=,,IC50,nM,,632.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.632
,16426434,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(F)(F)F)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '12.36', 'le': '0.23', 'lle': '0.40', 'sei': '9.87'}",CHEMBL3747600,,CHEMBL3747600,5.41,False,http://www.openphacts.org/units/Nanomolar,2742155,=,1,True,=,,IC50,nM,,3912.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,3.912
,16426435,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(=O)O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '16.98', 'le': '0.31', 'lle': '3.34', 'sei': '7.63'}",CHEMBL3746650,,CHEMBL3746650,7.02,False,http://www.openphacts.org/units/Nanomolar,2742156,=,1,True,=,,IC50,nM,,95.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.095
,16426436,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(-c3nnn[nH]3)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '17.88', 'le': '0.32', 'lle': '4.65', 'sei': '7.16'}",CHEMBL3746179,,CHEMBL3746179,7.82,False,http://www.openphacts.org/units/Nanomolar,2742157,=,1,True,=,,IC50,nM,,15.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.015
,16426437,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '17.93', 'le': '0.33', 'lle': '4.31', 'sei': '7.56'}",CHEMBL3747647,,CHEMBL3747647,7.40,False,http://www.openphacts.org/units/Nanomolar,2742158,=,1,True,=,,IC50,nM,,40.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.04
,16426438,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '15.63', 'le': '0.28', 'lle': '3.32', 'sei': '7.95'}",CHEMBL3747639,,CHEMBL3747639,6.67,False,http://www.openphacts.org/units/Nanomolar,2742159,=,1,True,=,,IC50,nM,,215.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.215
,16426439,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(=O)N(C)C)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,,CHEMBL3746879,,CHEMBL3746879,,False,http://www.openphacts.org/units/Nanomolar,2742160,>,1,True,>,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,5.0
,16426440,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(=O)NC(C)C)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '11.69', 'le': '0.21', 'lle': '1.20', 'sei': '6.34'}",CHEMBL3746629,,CHEMBL3746629,5.32,False,http://www.openphacts.org/units/Nanomolar,2742161,=,1,True,=,,IC50,nM,,4832.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,4.832
,16426441,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '19.98', 'le': '0.36', 'lle': '3.90', 'sei': '9.58'}",CHEMBL3747448,,CHEMBL3747448,8.22,False,http://www.openphacts.org/units/Nanomolar,2742162,=,1,True,=,,IC50,nM,,6.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.006
,16426442,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCNC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '17.33', 'le': '0.31', 'lle': '4.06', 'sei': '7.31'}",CHEMBL3745888,,CHEMBL3745888,7.15,False,http://www.openphacts.org/units/Nanomolar,2742163,=,1,True,=,,IC50,nM,,71.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.071
,16426443,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '19.25', 'le': '0.35', 'lle': '4.45', 'sei': '8.37'}",CHEMBL3747513,CB-5083,CHEMBL3747513,7.96,False,http://www.openphacts.org/units/Nanomolar,2742164,=,1,True,=,,IC50,nM,,11.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.011
,16426444,[],CHEMBL3749463,Inhibition of human p97 ATPase incubated for 15 mins by ADP Glo luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCOC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '18.47', 'le': '0.34', 'lle': '4.13', 'sei': '8.04'}",CHEMBL3747049,,CHEMBL3747049,7.64,False,http://www.openphacts.org/units/Nanomolar,2742165,=,1,True,=,,IC50,nM,,23.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.023
,16426480,[],CHEMBL3749465,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of K48 poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.15', 'le': '0.24', 'lle': '1.04', 'sei': '5.73'}",CHEMBL3746912,,CHEMBL3746912,5.21,False,http://www.openphacts.org/units/Nanomolar,2741678,=,1,True,=,,IC50,nM,,6140.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,6.14
,16426481,[],CHEMBL3749465,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of K48 poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.94', 'le': '0.25', 'lle': '1.05', 'sei': '8.28'}",CHEMBL3746353,,CHEMBL3746353,5.37,False,http://www.openphacts.org/units/Nanomolar,2741705,=,1,True,=,,IC50,nM,,4240.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,4.24
,16426482,[],CHEMBL3749465,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of K48 poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.03', 'le': '0.23', 'lle': '0.82', 'sei': '8.79'}",CHEMBL3696896,,CHEMBL3696896,4.82,False,http://www.openphacts.org/units/Nanomolar,2742143,=,1,True,=,,IC50,nM,,15320.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,15.32
,16426483,[],CHEMBL3749465,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of K48 poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.93', 'le': '0.25', 'lle': '2.66', 'sei': '5.87'}",CHEMBL3747647,,CHEMBL3747647,5.75,False,http://www.openphacts.org/units/Nanomolar,2742158,=,1,True,=,,IC50,nM,,1790.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,1.79
,16426484,[],CHEMBL3749465,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of K48 poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '15.31', 'le': '0.28', 'lle': '1.98', 'sei': '7.34'}",CHEMBL3747448,,CHEMBL3747448,6.30,False,http://www.openphacts.org/units/Nanomolar,2742162,=,1,True,=,,IC50,nM,,500.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.5
,16426485,[],CHEMBL3749465,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of K48 poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '14.92', 'le': '0.27', 'lle': '2.66', 'sei': '6.49'}",CHEMBL3747513,CB-5083,CHEMBL3747513,6.17,False,http://www.openphacts.org/units/Nanomolar,2742164,=,1,True,=,,IC50,nM,,680.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.68
,16426486,[],CHEMBL3749466,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of CHOP poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.07', 'le': '0.24', 'lle': '1.01', 'sei': '5.70'}",CHEMBL3746912,,CHEMBL3746912,5.18,False,http://www.openphacts.org/units/Nanomolar,2741678,=,1,True,=,,IC50,nM,,6610.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,6.61
,16426487,[],CHEMBL3749466,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of CHOP poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.05', 'le': '0.24', 'lle': '0.71', 'sei': '7.75'}",CHEMBL3746353,,CHEMBL3746353,5.03,False,http://www.openphacts.org/units/Nanomolar,2741705,=,1,True,=,,IC50,nM,,9340.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,9.34
,16426488,[],CHEMBL3749466,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of CHOP poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.64', 'le': '0.25', 'lle': '1.05', 'sei': '9.20'}",CHEMBL3696896,,CHEMBL3696896,5.04,False,http://www.openphacts.org/units/Nanomolar,2742143,=,1,True,=,,IC50,nM,,9150.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,9.15
,16426489,[],CHEMBL3749466,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of CHOP poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.44', 'le': '0.24', 'lle': '2.45', 'sei': '5.66'}",CHEMBL3747647,,CHEMBL3747647,5.54,False,http://www.openphacts.org/units/Nanomolar,2742158,=,1,True,=,,IC50,nM,,2860.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,2.86
,16426490,[],CHEMBL3749466,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of CHOP poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '15.16', 'le': '0.27', 'lle': '1.92', 'sei': '7.27'}",CHEMBL3747448,,CHEMBL3747448,6.24,False,http://www.openphacts.org/units/Nanomolar,2742162,=,1,True,=,,IC50,nM,,580.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.58
,16426491,[],CHEMBL3749466,Inhibition of p97 ATPase in human A549 cells assessed as accumulation of CHOP poly-ubiquitinated proteins incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '14.48', 'le': '0.26', 'lle': '2.48', 'sei': '6.30'}",CHEMBL3747513,CB-5083,CHEMBL3747513,5.99,False,http://www.openphacts.org/units/Nanomolar,2742164,=,1,True,=,,IC50,nM,,1030.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,1.03
Not Active,16426492,[],CHEMBL3749467,Inhibition of p97 ATPase in human A549 cells assessed as reduction in p62 protein incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3745611,J. Med. Chem.,2015.0,,CHEMBL3746912,,CHEMBL3746912,,False,,2741678,,1,False,,,IC50,,,,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,,,,
,16426493,[],CHEMBL3749467,Inhibition of p97 ATPase in human A549 cells assessed as reduction in p62 protein incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.79', 'le': '0.25', 'lle': '1.00', 'sei': '8.19'}",CHEMBL3746353,,CHEMBL3746353,5.32,False,http://www.openphacts.org/units/Nanomolar,2741705,=,1,True,=,,IC50,nM,,4840.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,4.84
Not Active,16426494,[],CHEMBL3749467,Inhibition of p97 ATPase in human A549 cells assessed as reduction in p62 protein incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,,CHEMBL3696896,,CHEMBL3696896,,False,,2742143,,1,False,,,IC50,,,,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,,,,
,16426495,[],CHEMBL3749467,Inhibition of p97 ATPase in human A549 cells assessed as reduction in p62 protein incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '13.82', 'le': '0.25', 'lle': '2.61', 'sei': '5.82'}",CHEMBL3747647,,CHEMBL3747647,5.70,False,http://www.openphacts.org/units/Nanomolar,2742158,=,1,True,=,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,2.0
,16426496,[],CHEMBL3749467,Inhibition of p97 ATPase in human A549 cells assessed as reduction in p62 protein incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '16.04', 'le': '0.29', 'lle': '2.28', 'sei': '7.69'}",CHEMBL3747448,,CHEMBL3747448,6.60,False,http://www.openphacts.org/units/Nanomolar,2742162,=,1,True,=,,IC50,nM,,250.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.25
,16426497,[],CHEMBL3749467,Inhibition of p97 ATPase in human A549 cells assessed as reduction in p62 protein incubated for 6 hrs by immunofluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '15.26', 'le': '0.28', 'lle': '2.80', 'sei': '6.64'}",CHEMBL3747513,CB-5083,CHEMBL3747513,6.31,False,http://www.openphacts.org/units/Nanomolar,2742164,=,1,True,=,,IC50,nM,,490.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.49
,16426543,[],CHEMBL3749132,Inhibition of p97 ATPase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCl)Nc1cccc(NC2=NS(=O)(=O)c3ccccc32)c1,,,CHEMBL3745611,J. Med. Chem.,2015.0,"{'bei': '18.39', 'le': '0.38', 'lle': '4.01', 'sei': '7.34'}",CHEMBL3220939,,CHEMBL3220939,6.43,True,http://www.openphacts.org/units/Nanomolar,2742166,=,1,True,=,,IC50,nM,,370.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.37
